movie_id,character,actor
38096,Anibal,Ernesto Gonzalez
38096,Sidney,Conrad Bain
38096,Town Hood,Lou Gary
38096,Dan's mother,Eileen Letchworth
38096,Mr. Caudell,Peter Turgeon
38096,Peter's father,Ralph Waite
12529,Cat Stevens,Terence Hill
12529,Arch Hutch Bessy,Bud Spencer
12529,Thomas,Woody Strode
12529,Boone - il Giudice,Eduardo Ciannelli
12529,Finch,Glauco Onorato
12529,Hans l'Acrobata,Alberto Dell'Acqua
12529,Franz l'Acrobata,Nazzareno Zamperla
12529,Honey Fisher,Victor Buono
12529,Mamy,Lionel Stander
12114,Hannes,Manfred Krug
12114,Herb,Jaecki Schwarz
12114,Rieke,Ulrike Plenzdorf
12114,Johanna,Jutta Hoffmann
12114,Rosi,Heidemarie Schmidt
12114,Großvater,Richard Günter
12114,Zauberer,Helmut Bobbenkamp
12114,Volvo-Fahrer,Hans Maikowski
12114,Frau Beutel,Ilse Voigt
13306,Bauerntochter,Cox Habbema
13306,König,Eberhard Esche
13306,Vater,Sigurd Schulz
13306,Vogt,Hannes Fischer
13306,Kilian,Peter Dommisch
13306,Veit,Jürgen Holtz
13306,Ulrike,Käthe Reichel
13306,Steuereintreiber,Gerd E. Schäfer
13306,Heide,Lilo Grahn
9062,Jennifer Cavalleri,Ali MacGraw
9062,Oliver Barrett IV,Ryan O'Neal
9062,Phil Cavalleri,John Marley
9062,Oliver Barrett III,Ray Milland
9062,Dean Thompson,Russell Nype
9062,Hank,Tommy Lee Jones
9062,Dr. Shapeley,Sydney Walker
9062,Dr. Addison,Robert Modica
9062,Oliver's mother,Katherine Balfour
9062,Woman buying Christmas tree,Sudie Bond
10671,Mel Bakersfeld,Burt Lancaster
10671,Capt. Vernon Demerest,Dean Martin
10671,Tanya Livingston,Jean Seberg
10671,Gwen Meighen,Jacqueline Bisset
10671,Joe Patroni,George Kennedy
10671,Ada Quonsett,Helen Hayes
10671,D. O. Guerrero,Van Heflin
10671,Inez Guerrero,Maureen Stapleton
10671,Capt. Anson Harris,Barry Nelson
10671,Cindy Bakersfeld,Dana Wynter
11202,Gen. George S. Patton Jr.,George C. Scott
11202,Gen. Omar N. Bradley,Karl Malden
11202,Capt. Chester B. Hansen,Stephen Young
11202,Brig. Gen. Hobart Carver,Michael Strong
11202,General Bradley's driver,Carey Loftin
11202,Moroccan minister,Albert Dumortier
11202,Lieutenant Colonel Henry Davenport,Frank Latimore
11202,Captain Richard N. Jenson,Morgan Paull
11202,Field Marshal Erwin Rommel,Karl Michael Vogler
11202,General Patton's driver,Bill Hickman
651,Captain Benjamin Franklin 'Hawkeye' Pierce,Donald Sutherland
651,Captain John Francis Xavier 'Trapper John' McIntyre,Elliott Gould
651,Captain Augustus Bedford 'Duke' Forrest,Tom Skerritt
651,Major Margaret 'Hot Lips' O'Houlihan,Sally Kellerman
651,Major Franklin Archimedes 'Frank' Burns,Robert Duvall
651,Lt. Col. Henry Barymore Adlai Blake,Roger Bowen
651,Father Mulcahy,Rene Auberjonois
651,SSgt. Wade Douglas Vollmer/PA Announcer,David Arkin
651,Lt. Maria 'Dish' Schneider,Jo Ann Pflug
651,Cpl. Walter 'Radar' O'Reilly,Gary Burghoff
10112,O'Malley,Phil Harris
10112,Roquefort,Sterling Holloway
10112,Scat Cat,Scatman Crothers
10112,Duchess,Eva Gabor
10112,Chinese Cat,Paul Winchell
10112,English Cat,Lord Tim Hudson
10112,Italian Cat,Vito Scotti
10112,Russian Cat,Thurl Ravenscroft
10112,Berlioz,Dean Clark
10112,Marie,Liz English
5722,Kelly McNamara,Dolly Read
5722,Casey Anderson,Cynthia Myers
5722,Petronella Danforth,Marcia McBroom
5722,Ronnie Z-Man Barzell,John Lazar
5722,Harris Allsworth,Michael Blodgett
5722,Ashley St. Ivens,Edy Williams
5722,Roxanne,Erica Gavin
5722,Susan Lake,Phyllis Davis
5722,Emerson Thome,Harrison Page
5722,Porter Hall,Duncan McLeod
9459,Himself,Joe Cocker
9459,Himself,Richie Havens
9459,Herself,Joan Baez
9459,Himself,Arlo Guthrie
9459,Themselves,Ten Years After
9459,Himself,John Sebastian
11040,Jack Crabb,Dustin Hoffman
11040,Mrs. Louise Pendrake,Faye Dunaway
11040,Old Lodge Skins,Chief Dan George
11040,Mr. Merriweather,Martin Balsam
11040,Gen. George Armstrong Custer,Richard Mulligan
11040,Wild Bill Hickok,Jeff Corey
11040,Sunshine,Aimée Eccles
11040,Historian,William Hickey
11040,Lieutenant,Jesse Vint
11040,Major,Alan Oppenheimer
11165,Admiral Husband E. Kimmel,Martin Balsam
11165,Vice-Admiral Isoroku Yamamoto,Sô Yamamura
11165,"Henry L. Stimson, U.S. Secretary of War",Joseph Cotten
11165,Commander Minoru Genda,Tatsuya Mihashi
11165,Lt. Colonel Rufus S. Bratton,E.G. Marshall
11165,Vice Admiral William F. 'Bull' Halsey Jr.,James Whitmore
11165,Lt. Commander Mitsuo Fuchida,Takahiro Tamura
11165,Lt. General Walter C. Short,Jason Robards
11165,Lt. Commander Alwin D. Kramer,Wesley Addy
10364,"Captain John Yossarian, (Bombardier)",Alan Arkin
10364,"Colonel Cathcart (CO, 256th Squadron)",Martin Balsam
10364,Major Danby (Flight Operations Officer),Richard Benjamin
10364,Captain Nately,Art Garfunkel
10364,"Dr. ""Doc"" Daneeka",Jack Gilford
10364,Lt. Colonel Korn (XO / Roman policeman),Buck Henry
10364,Major Major,Bob Newhart
10364,Chaplain Capt. A.T. Tappman,Anthony Perkins
10364,Nurse Duckett,Paula Prentiss
10364,Brigadier General Dreedle,Orson Welles
46691,Joe Curran,Peter Boyle
46691,Melissa Compton,Susan Sarandon
46691,Bill Compton,Dennis Patrick
46691,Joan Compton,Audrey Caire
46691,Frank Russo,Patrick McDermott
46691,Kid in Soda Shop,Tim Lewis
46691,Woman in Bargain Store,Estelle Omens
46691,Man in Bargain Store,Bob O'Connell
46691,May Lou Curran (as K. Callan),K Callan
46691,Bellevue Nurse,Marlene Warfield
1685,Brent,James Franciscus
1685,Dr. Zira,Kim Hunter
1685,Dr. Zaius,Maurice Evans
1685,Nova,Linda Harrison
1685,Mendez,Paul Richards
1685,Taylor,Charlton Heston
1685,Cornelius,David Watson
1685,Minister,Thomas Gomez
1685,Fat Man,Victor Buono
1685,Ursus,James Gregory
64512,Ann,Gio Petré
64512,Francesco,Francisco Rabal
64512,Eve,Marie Liljedahl
64512,Walter,Heinz Hopf
64512,Wilhelm Braun,Erik Hell
64512,Sales woman,Agneta Prytz
64512,Per,Iwar Wiklander
64512,Amos Mathews,Birger Malmsten
64512,Priest,Tord Peterson
42588,Harry Bailey,Elliott Gould
42588,Jan,Candice Bergen
42588,Nick,Robert F. Lyons
42588,Dr. Kasper,Cecil Kellaway
42588,Jake,Harrison Ford
42588,Dr. Edward Willhunt,Jeff Corey
42588,Ellis,Max Julien
42588,Vandenburg,Jon Lormer
42588,Lysander,Leonard Stone
42588,Wade Linden,William Bramley
215843,Edvard Grieg,Toralv Maurstad
215843,Nina Hagerup,Florence Henderson
215843,Therese Berg,Christina Schollin
215843,Richard Nordraak,Frank Porretta
215843,Bioernstjerne Bjoernson,Harry Secombe
215843,Berg,Robert Morley
215843,Krogstad,Edward G. Robinson
215843,Mrs. Bjoernson,Elizabeth Larner
215843,Engstrand,Oskar Homolka
11589,Sergeant First Class Kelly,Clint Eastwood
11589,"Master Sergeant ""Big Joe""",Telly Savalas
11589,"Staff Sergeant ""Crapgame""",Don Rickles
11589,Major General Colt,Carroll O'Connor
11589,Sgt. Oddball (tank commander),Donald Sutherland
11589,Moriarty (tank crewman),Gavin MacLeod
11589,Capt. Maitland,Hal Buckley
11589,Pvt. Little Joe,Stuart Margolin
11589,Pvt. Cowboy,Jeff Morris
11589,Pvt. Gutowski,Richard Davalos
11916,Sara,Shirley MacLaine
11916,Hogan,Clint Eastwood
11916,Gen. LeClaire,Alberto Morin
11916,2nd American,John Kelly
11916,3rd American,Enrique Lucero
11916,Juan,David Povall
11916,Juan's mother,Ada Carrasco
11916,Juan's father,Pancho Córdova
11916,Horatio,José Chávez
23330,Cable Hogue,Jason Robards
23330,Hildy,Stella Stevens
23330,Joshua,David Warner
23330,Ben Fairchild,Slim Pickens
23330,Taggart,L.Q. Jones
23330,Bowen,Strother Martin
23330,Quittner,R. G. Armstrong
23330,Cushing,Peter Whitney
23330,Clete,Gene Evans
23330,Jensen,William Mims
23330,Claudia,Susan O'Connell
40973,Myra Breckinridge,Raquel Welch
40973,Buck Loner,John Huston
40973,Mary Ann Pringle,Farrah Fawcett
40973,Leticia Van Allen,Mae West
40973,Myron,Rex Reed
40973,Dr. Randolph Spencer Montag,Roger C. Carmel
40973,Rusty Godowski,Roger Herren
40973,Charlie Flager Jr.,George Furth
40973,Irving Amadeus,Calvin Lockhart
40973,Doctor,Jim Backus
42345,Jack Kehoe,Sean Connery
42345,Miss Mary Raines,Samantha Eggar
42345,Detective James McParlan,Richard Harris
42345,Davies,Frank Finlay
42345,Tom Dougherty,Anthony Zerbe
42345,Mrs. Kehoe,Bethel Leslie
42345,Frazier,Art Lund
42345,Father O'Connor,Philip Bourneuf
42345,Stock Actor,Ian Abercrombie
681,James Bond,Sean Connery
681,Tiffany Case,Jill St. John
681,Ernst Stavro Blofeld,Charles Gray
681,Plenty O'Toole,Lana Wood
681,Willard Whyte,Jimmy Dean
681,Albert R. Saxby,Bruce Cabot
681,Mr. Kidd,Putter Smith
681,Mr. Wint,Bruce Glover
681,Felix Leiter,Normann Burton
681,Prof. Dr. Metz,Joseph Furst
14811,Tevye,Chaim Topol
14811,Golde,Norma Crane
14811,Motel,Leonard Frey
14811,Yente,Molly Picon
14811,Lazar Wolf,Paul Mann
14811,Tzeitel,Rosalind Harris
14811,Hodel,Michele Marsh
14811,Chava,Neva Small
14811,Perchik,Paul Michael Glaser
14811,Fyedka,Ray Lovelock
11951,Kowalski,Barry Newman
11951,Super Soul,Cleavon Little
11951,Prospector,Dean Jagger
11951,Vera Thornton,Victoria Medlin
11951,Nude Rider,Gilda Texter
11951,Jake,Lee Weaver
11951,Angel,Timothy Scott
11951,Old Cop,Robert Donner
11951,Young Cop,Paul Koslo
11951,First Girl,Cherie Foster
1051,"Det. Jimmy ""Popeye"" Doyle",Gene Hackman
1051,Alain Charnier,Fernando Rey
1051,"Det. Buddy ""Cloudy"" Russo",Roy Scheider
1051,"Salvatora ""Sal"" Boca",Tony Lo Bianco
1051,Pierre Nicoli,Marcel Bozzuffi
1051,Henri Devereaux,Frédéric de Pasquale
1051,Bill Mulderig,Bill Hickman
1051,Joel Weinstock,Harold Gary
1051,Angie Boca,Arlene Farber
1051,Simonson,Eddie Egan
984,Insp. Harry Callahan,Clint Eastwood
984,Lt. Al Bressler,Harry Guardino
984,Insp. Chico Gonzalez,Reni Santoni
984,The Mayor,John Vernon
984,Scorpio Killer,Andrew Robinson
984,Chief,John Larch
984,Insp. Frank DiGiorgio,John Mitchum
984,Mrs. Russell,Mae Mercer
984,Norma,Lyn Edgington
984,Bus Driver,Ruth Kobart
25188,Sonny Crawford,Timothy Bottoms
25188,Duane Jackson,Jeff Bridges
25188,Jacy Farrow,Cybill Shepherd
25188,Sam the Lion,Ben Johnson
25188,Ruth Popper,Cloris Leachman
25188,Lois Farrow,Ellen Burstyn
25188,Genevieve,Eileen Brennan
25188,Abilene,Clu Gulager
25188,Billy,Sam Bottoms
25188,Charlene Duggs,Sharon Ullrick
36492,Jonathan,Jack Nicholson
36492,Susan,Candice Bergen
36492,Sandy,Art Garfunkel
36492,Bobbie,Ann-Margret
36492,Louise,Rita Moreno
36492,Jennifer,Carol Kane
36492,Cindy,Cynthia O'Neal
36492,Mama,Sheri Jackson
185,Alexander  DeLarge,Malcolm McDowell
185,Mr. Alexander,Patrick Magee
185,Mrs. Alexander,Adrienne Corri
185,Chief Guard,Michael Bates
185,Dim,Warren Clarke
185,Georgie,James Marcus
185,Pete,Michael Tarn
185,Dr. Brodsky,Carl Duering
185,Tramp,Paul Farrell
185,Catlady,Miriam Karlin
12335,Miss Price,Angela Lansbury
12335,Emelius,David Tomlinson
12335,Mr. Jelk,Roddy McDowall
12335,Bookman,Sam Jaffe
12335,Col. Heller,John Ericson
12335,Swinburne,Bruce Forsyth
12335,Carrie,Cindy O'Callaghan
12335,Paul,Roy Snart
12335,Charlie,Ian Weighill
12335,Mrs. Hobday,Tessie O'Shea
5822,Beetle,Simon Chuckster
5822,Sweetback,Melvin Van Peebles
5822,Mu-Mu,Hubert Scales
5822,The Young Sweetback,Mario Van Peebles
5822,Commissioner,John Dullaghan
5822,Biker,John Amos
5822,,Lavelle Roby
5822,Old Girlfriend,Rhetta Hughes
5822,,Norman Fields
5822,,Joe Tornatore
10514,Dr. Jeremy Stone,Arthur Hill
10514,Dr. Charles Dutton,David Wayne
10514,Dr. Mark Hall,James Olson
10514,Dr. Ruth Leavitt,Kate Reid
10514,Karen Anson,Paula Kelly
10514,Jackson,George Mitchell
10514,Major Manchek,Ramon Bieri
10514,General Sparks,Peter Hobbs
10514,Dr. Robertson,Kermit Murdock
10514,Grimes,Richard O'Brien
1687,Cornelius,Roddy McDowall
1687,Dr. Zira,Kim Hunter
1687,Dr. Lewis Dixon,Bradford Dillman
1687,Dr. Stephanie 'Stevie' Branton,Natalie Trundy
1687,Dr. Otto Hasslein,Eric Braeden
1687,The President,William Windom
1687,Dr. Milo,Sal Mineo
1687,E-1,Albert Salmi
1687,E-2,Jason Evers
1687,Committee Chairman,John Randolph
482,John Shaft,Richard Roundtree
482,Bumpy Jonas,Moses Gunn
482,Vic Androzzi,Charles Cioffi
482,Ben Buford,Christopher St. John
482,Ellie Moore,Gwenn Mitchell
482,Sergeant Tom Hannon,Lawrence Pressman
482,Charlie,Victor Arnold
482,Marcy,Sherri Brewer
482,Rollie,Rex Robbins
482,Dina Greene,Camille Yarbrough
11302,Fielding Mellish,Woody Allen
11302,Nancy,Louise Lasser
11302,General Emilio M. Vargas,Carlos Montalbán
11302,Yolanda,Nati Abascal
11302,Esposito,Jacobo Morales
11302,Luis,Miguel Ángel Suárez
11302,Diaz,René Enríquez
11302,Mrs. Mellish,Charlotte Rae
11302,Dr. Mellish,Stanley Ackerman
11302,J. Edgar Hoover,Dorothi Fox
42493,Rev. Clayton Brooks,Dick Van Dyke
42493,Natalie Brooks,Pippa Scott
42493,Mr. Stopworth,Tom Poston
42493,Hiram C. Grayson,Edward Everett Horton
42493,Hugh Upson / David Chetley / Sandy Van Andy (as Bob),Bob Elliott
42493,Walter Chronic / Paul Hardly / Arthur Lordly (as Ray),Ray Goulding
42493,Mayor Wappler,Vincent Gardenia
42493,Dr. Proctor,Barnard Hughes
42493,Amos Bush,Graham Jarvis
42493,Mrs. Wappler,Jean Stapleton
15393,Dave,Clint Eastwood
15393,Evelyn,Jessica Walter
15393,Sgt. McCallum,John Larch
15393,Tobie,Donna Mills
15393,Frank,Jack Ging
15393,Madge,Irene Hervey
15393,Al Monte,James McEachin
15393,Birdie,Clarice Taylor
15393,Murphy,Don Siegel
15393,Jay Jay,Duke Everts
105254,David Kovac,Elliott Gould
105254,Karin Vergerus,Bibi Andersson
105254,Andreas Vergerus,Max von Sydow
105254,Sara Kovac,Sheila Reid
252,Willy Wonka,Gene Wilder
252,Grandpa Joe,Jack Albertson
252,Charlie Bucket,Peter Ostrum
252,Mr. Henry Salt,Roy Kinnear
252,Violet Beauregarde,Denise Nickerson
252,Mr. Sam Beauregarde,Leonard Stone
252,Veruca Salt,Julie Dawn Cole
252,Mrs. Teevee,Nora Denney
252,The Tinker,Peter Capell
252,Computer Scientist,Tim Brooke-Taylor
994,David Sumner,Dustin Hoffman
994,Amy Sumner,Susan George
994,Tom Hedden,Peter Vaughan
994,Major John Scott,T. P. McKenna
994,Charlie Venner,Del Henney
994,Chris Cawsey,Jim Norton
994,Riddaway,Donald Webster
994,Norman Scutt,Ken Hutchison
994,Bobby Hedden,Len Jones
994,Janice Hedden,Sally Thomsett
636,THX,Robert Duvall
636,SEN,Donald Pleasence
636,SRT,Don Pedro Colley
636,LUH,Maggie McOmie
636,PTO,Ian Wolfe
636,TWA,Marshall Efron
636,NCH,Sid Haig
636,DWY,John Pearce
636,IMM,Irene Forrest
636,CAM,Gary Alan Marsh
238,Don Vito Corleone,Marlon Brando
238,Michael Corleone,Al Pacino
238,Santino 'Sonny' Corleone,James Caan
238,Pete Clemenza,Richard S. Castellano
238,Tom Hagen,Robert Duvall
238,Capt. Mark McCluskey,Sterling Hayden
238,Jack Woltz,John Marley
238,Emilio Barzini,Richard Conte
238,Virgil 'Der Türke' Sollozzo,Al Lettieri
238,Kay Adams,Diane Keaton
9462,Tang Lung (a.k.a. Dragon),Bruce Lee
9462,Chen Ching Hua,Nora Miao
9462,Colt,Chuck Norris
9462,Ho,Wei Pin-ao
9462,'Uncle' Wang,Huang Chung-Hsin
9462,Fred,Robert Wall
9462,Japanese Fighter,Hwang In-Shik
9462,Tony,Tony Liu
9462,Jimmy,Unicorn Chan
9462,Italian Beauty,Malisa Longo
551,Reverand Scott,Gene Hackman
551,Mike Rogo,Ernest Borgnine
551,James Martin,Red Buttons
551,Nonnie Parry,Carol Lynley
551,Acres,Roddy McDowall
551,Linda Rogo,Stella Stevens
551,Belle Rosen,Shelley Winters
551,Manny Rosen,Jack Albertson
551,Captain Harrison,Leslie Nielsen
551,Susan Shelby,Pamela Sue Martin
5916,Doc McCoy,Steve McQueen
5916,Carol McCoy,Ali MacGraw
5916,Jack Beynon,Ben Johnson
5916,Rudy Butler,Al Lettieri
5916,Fran Clinton,Sally Struthers
5916,Cowboy,Slim Pickens
5916,Dieb,Richard Bright
5916,Harold Clinton,Jack Dodson
5916,Laughlin,Dub Taylor
5916,Frank Jackson,Bo Hopkins
10669,Ed,Jon Voight
10669,Lewis,Burt Reynolds
10669,Bobby,Ned Beatty
10669,Drew,Ronny Cox
10669,"""Old Man""",Ed Ramey
10669,Lonnie,Billy Redden
10669,First Griner,Seamon Glass
10669,Second Griner,Randall Deal
10669,Mountain Man,Bill McKinney
10669,Toothless Man,Herbert 'Cowboy' Coward
1643,Paul,Marlon Brando
1643,Jeanne,Maria Schneider
1643,Tom,Jean-Pierre Léaud
1643,Mouchette,Catherine Breillat
1643,Jeannes Mutter,Gitt Magrini
1643,Monique,Marie-Hélène Breillat
1643,Rosas Mutter,Maria Michi
1643,Prostituierte,Giovanna Galletti
1643,Catherine,Catherine Allégret
1643,Olympia,Luce Marquand
1842,Narrator,Vern Stierman
1842,Jim as Boy,Chuck Pierce Jr.
1842,Jim as Adult,William Stumpp
1842,Willie,Willie E. Smith
1842,Himself,Lloyd Bowen
11624,Victor / Fabrizio / The Fool / Sperm,Woody Allen
11624,Dr. Bernardo,John Carradine
11624,Sam Musgrave,Lou Jacobi
11624,Gina,Louise Lasser
11624,The King,Anthony Quayle
11624,The Operator,Tony Randall
11624,Queen,Lynn Redgrave
11624,Switchboard,Burt Reynolds
11624,Dr. Doug Ross,Gene Wilder
11624,Jack Barry,Jack Barry
573,Richard Ian Blaney,Jon Finch
573,Chief Inspector Oxford,Alec McCowen
573,Robert Rusk,Barry Foster
573,Hetty Porter,Billie Whitelaw
573,Barbara Jane ('Babs') Milligan,Anna Massey
573,Brenda Margaret Blaney,Barbara Leigh-Hunt
573,Felix Forsythe,Bernard Cribbins
573,Monica Barling,Jean Marsh
573,Mrs. Oxford,Vivien Merchant
573,Johnny Porter,Clive Swift
493,John Shaft,Richard Roundtree
493,Bumpy Jonas,Moses Gunn
493,Willy,Drew Bundini Brown
493,Gus Mascola,Joseph Mascolo
493,Rita,Kathy Imrie
493,Johnny Kelly,Wally Taylor
493,Capt. Bollin,Julius Harris
493,Arna Asby,Rosalind Miles
493,Pascal,Joe Santos
493,Al,Angelo Nazzo
1688,Caesar,Roddy McDowall
1688,Breck,Don Murray
1688,Zelda,Joyce Haber
1688,Armando,Ricardo Montalban
1688,Lisa,Natalie Trundy
1688,MacDonald,Hari Rhodes
1688,Kolp,Severn Darden
1688,Busboy,Lou Wagner
1688,Commission Chairman,John Randolph
15573,Wil Andersen,John Wayne
15573,Jebediah Nightlinger,Roscoe Lee Browne
15573,Long Hair,Bruce Dern
15573,Kate,Colleen Dewhurst
15573,Fats - Cowboy,Alfred Barker Jr.
15573,Dan - Cowboy,Nicolas Beauvy
15573,Steve - Cowboy,Steve Benedict
15573,Slim Honeycutt - Cowboy,Robert Carradine
15573,Weedy - Cowboy,Norman Howell
15573,Charlie Schwartz - Cowboy,Stephen R. Hudis
14881,Joe Kidd,Clint Eastwood
14881,Frank Harlan,Robert Duvall
14881,Luis Chama,John Saxon
14881,Lamarr Simms,Don Stroud
14881,Helen Sanchez,Stella Garcia
14881,Mingo,James Wainwright
14881,Roy,Paul Koslo
14881,Mitchell,Gregory Walcott
14881,Hotel Manager,Dick Van Patten
14881,Elma,Lynne Marta
692,Divine / Babs Johnson,Divine
692,Raymond Marble,David Lochary
692,Cotton,Mary Vivian Pearce
692,Connie Marble,Mink Stole
692,Crackers,Danny Mills
692,Edie,Edith Massey
692,Channing,Channing Wilroy
692,Cookie,Cookie Mueller
692,Suzie,Susan Walsh
692,Linda,Linda Olgeirson
32061,Eddie,Byron Mabe
32061,Barney,Hal Reed
32061,Sammy,Simmy Bow
32061,Jojo,JoJo D'Amore
32061,Pet Shop Owner,John Tull
32061,June,Julie Parrish
4683,Camille Bliss,Bernadette Lafont
4683,Stanislas Prévine,André Dussollier
4683,Hélène,Anne Kreis
4683,Arthur,Charles Denner
4683,Maître Murene,Claude Brasseur
4683,Sam Golden,Guy Marchand
4683,Clovis,Philippe Léotard
4683,Isobel,Gilberte Géniat
4683,Florence Golden,Danièle Girard
4683,Marchal,Michel Delahaye
42481,Josef Bloch,Arthur Brauss
42481,Hertha Gabler,Kai Fischer
42481,Gloria,Erika Pluhar
42481,Zollbeamter,Bert Fortell
42481,,Libgart Schwarz
42481,,Marie Bardischewski
42481,,Michael Toost
42481,,Bert Fortell
42481,,Edda Köchl
7514,"Ivanhoe ""Ivan"" Martin",Jimmy Cliff
7514,Elsa,Janet Bartley
7514,Jose,Carl Bradshaw
7514,Pedro,Ras Daniel Hartman
7514,Preacher,Basil Keane
7514,Hilton,Bob Charlton
7514,Detective Ray Jones,Winston Stona
7514,Mother,Lucia White
7514,Pushcart Boy,Volair Johnson
7514,Housewife,Beverly Anderson
10310,Petra von Kant,Margit Carstensen
10310,Karin Thimm,Hanna Schygulla
10310,Sidonie von Grasenabb,Katrin Schaake
10310,Gabriele von Kant,Eva Mattes
10310,Valerie von Kant,Gisela Fackeldey
10310,Marlene,Irm Hermann
1721,Saluds Brother,Alexander Allerson
1721,Salud,Bud Spencer
1721,Plata,Terence Hill
1721,Matto,Cyril Cusack
1721,Mr. Ears,Reinhard Kolldehoff
1721,Pilot,Carlos Muñoz
1721,Naso,Riccardo Pizzuti
1721,Puncher,Marcello Verziera
9552,Regan,Linda Blair
9552,Father Merrin,Max von Sydow
9552,Chris MacNeil,Ellen Burstyn
9552,Father Karras,Jason Miller
9552,Lt. Kinderman,Lee J. Cobb
9552,Sharon,Kitty Winn
9552,Father Dyer,William O'Malley
9552,Burke Dennings,Jack MacGowran
9552,Dr. Klein,Barton Heyman
9552,Dr. Barringer - Clinic Director,Peter Masterson
253,James Bond,Roger Moore
253,Kananga/Mr. Big,Yaphet Kotto
253,Solitaire,Jane Seymour
253,Sheriff J.W. Pepper,Clifton James
253,Tee Hee,Julius Harris
253,Baron Samedi,Geoffrey Holder
253,Felix Leiter,David Hedison
253,Rosie Carver,Gloria Hendry
253,M,Bernard Lee
253,Miss Moneypenny,Lois Maxwell
9277,Henry Gondorff,Paul Newman
9277,Johnny Hooker,Robert Redford
9277,Doyle Lonnegan,Robert Shaw
9277,Lt. Wm. Snyder,Charles Durning
9277,J.J. Singleton,Ray Walston
9277,Billie,Eileen Brennan
9277,Kid Twist,Harold Gould
9277,Eddie Niles,John Heffernan
9277,F.B.I. Agent Polk,Dana Elcar
9277,Erie Kid,Jack Kehoe
838,Curt Henderson,Richard Dreyfuss
838,Steve Bolander,Ron Howard
838,John Milner,Paul Le Mat
838,Terry 'The Toad' Fields,Charles Martin Smith
838,Laurie Henderson,Cindy Williams
838,Debbie Dunham,Candy Clark
838,Carol,Mackenzie Phillips
838,XERB Disc Jockey,Wolfman Jack
838,Joe Young,Bo Hopkins
838,Carlos,Manuel Padilla Jr.
9461,Lee,Bruce Lee
9461,Williams,Jim Kelly
9461,Roper,John Saxon
9461,Tania,Ahna Capri
9461,Han,Sek Kin
9461,Oharra,Robert Wall
9461,Su Lin,Angela Mao
9461,Mei Ling,Betty Chung
9461,Bolo,Bolo Yeung
9461,Braithwaite,Geoffrey Weeks
5924,"Henri ""Papillon"" Charriere",Steve McQueen
5924,Louis Dega,Dustin Hoffman
5924,Indian Chief,Victor Jory
5924,Julot,Don Gordon
5924,Toussaint,Anthony Zerbe
5924,Maturette,Robert Deman
5924,Clusiot,Woodrow Parfrey
5924,Lariot,Bill Mumy
5924,Dr. Chatal,George Coulouris
5924,Zoraima,Ratna Assan
10236,Katie Morosky,Barbra Streisand
10236,Hubbell Gardner,Robert Redford
10236,J.J.,Bradford Dillman
