,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,character0,character1,character2
219,False,/nOCQm1tiZiuO4oUktYYvnioN3bY.jpg,"[16, 12, 10751]",53566,fr,La Flûte à six schtroumpfs,"Welcome to Smurfland, home of the Smurf. No bigger than your hand, and with blue skin, they sing and dance and make magic flutes. A villain named McCreep steals the Smurfs' magic flute, an instrument that makes people dance wildly, and uses it to rob them. The Smurf King sends out Peewit to track down the thief and retrieve the flute. Now Johan and Pirlouit must get it back at all costs, so they head to the magical kingdom of Smurfs to ask for their help.",1.806177,/g8303TG8Qe23EHN3153R8yZQyNj.jpg,1976-10-07,The Smurfs and the Magic Flute,False,6.75,8,Sénéchal (voice),Johan (voice),Homnibus (voice)
220,False,/4iJfYYoQzZcONB9hNzg0J0wWyPH.jpg,"[12, 28, 878]",11,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,6.880465,/tvSlBzAdRE29bZe5yYWrJ2ds137.jpg,1977-03-20,Star Wars,False,7.87,4147,Luke Skywalker,Han Solo,Princess Leia Organa
221,False,/xATZyEpnZ0Z0iO9z5K8RZsraGKI.jpg,"[878, 18]",840,en,Close Encounters of the Third Kind,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",3.313974,/mABOVIUl5lB0WF4HG28rfamgxG1.jpg,1977-11-16,Close Encounters of the Third Kind,False,7.0,556,Roy Neary,Claude Lacombe,Ronnie Neary
222,False,/gqTwlRkQ2FBCeeq6JxzCj4ctjHF.jpg,"[18, 10402]",11009,en,Saturday Night Fever,"Nineteen-year-old Tony Manero lives for Saturday nights at the local disco, where he's king of the dance floor. But outside of the club, things don't look so rosy. At home, he fights constantly with his father and has to compete with his family's starry-eyed view of his older brother, a priest. Then, he meets Stephanie at the disco and they agree to dance together in a competition. Stephanie resists Tony's attempts to romance her, as she aspires to greater things; she is moving across the river to Manhattan. Gradually, Tony also becomes disillusioned with the life he is leading and he and Stephanie decide to help one another to start afresh",2.241135,/uC0GIPI54UiqrIQsnq6C0qXSIwp.jpg,1977-12-16,Saturday Night Fever,False,6.26,176,Tony Manero,Stephanie Mangano,Bobby C.
223,False,/2tCAEhE2rPONBmUOs4W73AlBWYg.jpg,"[12, 28, 53]",691,en,The Spy Who Loved Me,Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,2.80078,/vYMgDqQDpqHDhz3enGkwBmTs7p7.jpg,1977-07-07,The Spy Who Loved Me,False,6.15,262,James Bond,Major Anya Amasova,Karl Stromberg
224,False,/hzjX8eA4u7tGz4d4kjTnsW4RNWK.jpg,"[28, 12, 35]",11006,en,Smokey and the Bandit,"A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.",2.225671,/yjhrtTAIxt6HpuckQjXEbmhGTIa.jpg,1977-05-26,Smokey and the Bandit,False,6.9,90,Bo 'Bandit' Darville,Carrie 'Frog',Cledus 'Snowman' Snow
225,False,/gOsM9tiecfRvz9XMMvJCjEC7c6A.jpg,"[35, 10749]",14741,en,The Goodbye Girl,"Paula McFadden knows: In romance, actors all follow the same stage instruction: Exit. Without warning, her actor boyfriend split today for a movie role and sublet their Manhattan apartment. The new tenant's name: Elliot Garfield. Profession: actor. Richard Dreyfuss and Marsha Mason deliver comedy, zingy repartee and bitter-to-best romance in The Goodbye Girl.",1.422635,/5OF42wrLyfRBt9eXH0SPcowHYnw.jpg,1977-11-30,The Goodbye Girl,False,6.08,6,Elliot Garfield,Paula McFadden,Lucy McFadden
226,False,/bHRboVSfqYzILQSm4o7lPG031HT.jpg,"[14, 10751, 16, 12]",11319,en,The Rescuers,"What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",3.39113,/FUxN44FafShR8dJ4vkchPEtn5h.jpg,1977-06-22,The Rescuers,False,6.57,298,Bernard (voice),Miss Bianca (voice),Madame Medusa (voice)
227,False,/hmmeABwz4MWH3eelrMpq97dU6Bw.jpg,"[18, 36, 10752]",5902,en,A Bridge Too Far,Tells the story of operation Market Garden. A failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,3.092052,/ormdFwSHGVgsWdrzP5pRPaA6nme.jpg,1977-06-15,A Bridge Too Far,False,6.43,104,Lt. Gen. Fredrick. Browning,Sgt. Eddie Dohun,Lt. Col. John O.E. Vandeleur
228,False,/3iEP0EnA6nffr5WRZgtjI7PnNYk.jpg,"[14, 35]",24032,en,"Oh, God!","When God appears to an assistant grocery manager as a good natured old man, the Almighty selects him as his messenger for the modern world.",1.215886,/5E2wduDikzr3luDUTOwNBzYvCwQ.jpg,1977-10-07,"Oh, God!",False,5.63,15,Jerry Landers,God,Bobbie Landers
229,False,/8iNt5LGxpX9XeNWJgjx17xfTT7u.jpg,"[35, 18, 10749]",703,en,Annie Hall,The neurotic New Yorker Woody Allen tells one of the greatest romantic comedies to be set in the city of New York.,3.319833,/j9vVQCSyNWvyBU6w9BxExZRlpZZ.jpg,1977-04-19,Annie Hall,False,7.6,445,Alvy Singer,Annie Hall,Rob
230,False,/kGws2C41ki97hFUkwCdpywPeW5S.jpg,"[35, 10402]",12535,en,High Anxiety,"Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. Thorndyke must confront his own psychiatric condition, ""high anxiety,"" in order to clear his name.",1.758094,/hJwcsCzbIGt9G2V3E7lcdxxfIea.jpg,1977-12-25,High Anxiety,False,6.1,25,Dr. Richard H. Thorndyke,Victoria Brisbane,Nurse Charlotte Diesel
231,False,/sABEfSEb3ZTu8eO0q20sixezbVY.jpg,"[27, 53, 14]",11586,en,Exorcist II: The Heretic,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",1.658379,/jIVYbxsp6y80wyfLlnKkRc9rI6Q.jpg,1977-06-17,Exorcist II: The Heretic,False,4.64,53,Regan MacNeil,Father Philip Lamont,Dr. Gene Tuskin
232,False,/wioNLmjqP9T6KoyLpg4A8M5gywm.jpg,"[28, 12, 18, 53]",7227,en,Airport '77,Flight 23 has crashed in the Bermuda Triangle while taking VIPs and valuable art to Philip Stevens new museum. But when hijackers take off the plane and knock everyone out with sleeping gas the plane crashes in the sea. The passengers survive but a small hole at the front is flooding the plane and 2 daring rescues must be put into action because everyone is trapped 200 feet underwater.,1.951887,/echH0kwWhK6qlZkI7LPWW5GySGm.jpg,1977-03-11,Airport '77,False,5.7,25,Capt. Don Gallagher,Karen Wallace,Eve Clayton
233,False,/rI518OaXb00F1nLDx6RLS7pwHLw.jpg,"[18, 35]",11590,en,Slap Shot,"Located in the US Rust Belt, Charlestown is home of the hapless Chiefs, a losing Federal League hockey team whose games are poorly attended. To make money, the team's unknown owner makes its manager, Joe McGrath, do cheesy publicity much to the players' chagrin. Rumors abound among the players that if the local mill closes, the team will fold. Just before the official announcement is made, the team's aging player/coach, Reggie Dunlop, does get wind that the mill is indeed closing and that this season will be the team's last. Beyond efforts to reconcile with his wife Francine, who loves Reggie but doesn't love his career, Reggie begins to focus on how to renew interest in the team for a possible sale as he knows if the team folds, his hockey career is over. Without telling anyone of his plan, he begins a rumor that the owner is negotiating a sale with a city in Florida.",1.678392,/xjzzVkfmvaHtogVPAq127m3seB5.jpg,1977-02-25,Slap Shot,False,7.23,45,Reggie 'Reg' Dunlop,Joe McGrath,Ned Braden
234,False,/AqLSm9sl2Oe46XvqhoRBhKI3wXi.jpg,"[18, 28, 80, 53]",17689,en,The Gauntlet,Phoenix cop Ben Shockley is well on his way to becoming a derelict when he is assigned to transport a witness named Gus Mally from Vegas. Mally turns out to be a belligerent prostitute with mob ties and incriminating information regarding a high-placed figure.,1.660248,/5mqMqi3P3yJCxbrC6voBqUXkZOT.jpg,1977-12-21,The Gauntlet,False,6.62,42,Ben Shockley,Gus Mally,Joesphson
235,False,/cIlLMj1YFlVj2xCfKEcgZ38p3Df.jpg,[27],12262,en,The Hills Have Eyes,"On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack.",1.603368,/5vt8y3X9C77r4sTFqH7D5tqAjGL.jpg,1977-07-22,The Hills Have Eyes,False,6.01,51,,Doug Wood,Big Bob Carter
236,False,/v89znpPuYKWGqyyfoSSMJ7qNOae.jpg,"[35, 10751]",19050,en,The Bad News Bears in Breaking Training,"Sentimental sequel film finds the Bears, somehow, the little league champions of California. As a result, the team is invited to play a between-games exhibition at the Houston Astrodome with the local champs, the Toros. Kelly Leak, the Bears' star player, decides to rejoin the team and go with them to Houston to make amends with his estranged father, Mike",1.037737,/eGl9pMHuxpF6jRQG4F65Gslh796.jpg,1977-07-08,The Bad News Bears in Breaking Training,False,5.0,6,Mike Leak,Sy Orlansky,Kelly Leak
237,False,/wWPVVkBEcDYWje9wF0R49nJPRvE.jpg,"[27, 878]",30315,en,Kingdom of the Spiders,"Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hoards of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of towns folk in a remote hotel.",1.296544,/rfTKAin2pR1YMXVqmmnl4n86Wbj.jpg,1977-08-24,Kingdom of the Spiders,False,5.6,15,Dr. Robert 'Rack' Hansen,Diane Ashley,Walter Colby
238,False,/55g7Kwkh5yIGGCrIUdp2Tcnkpt2.jpg,"[28, 12, 10751, 14, 878]",11940,en,Sinbad and the Eye of the Tiger,"Princess Farah refuses to marry Sinbad until Prince Kassim, her brother, is able to give his consent. However, the Prince's wicked stepmother, Queen Zenobia, has changed Kassim into a baboon in order to have her own son crowned as caliph. Sinbad, his crew, the Princess and the transformed Prince travel to a distant land, fighting every obstacle Zenobia places in their path, to seek the advice of a legendary wise man who can possibly tell how to end the spell.",2.017454,/oahAmW8yKUhuF4IYJPz8f0AQoms.jpg,1977-07-15,Sinbad and the Eye of the Tiger,False,5.87,15,Sinbad,Dione,Zenobia
239,False,/ugKyJpzfNYVOXGRXKIVY76u6DxB.jpg,"[18, 12, 27]",12707,en,Orca: The Killer Whale,"After witnessing the killing of his mate and offspring at Captain Nolan's hands, a vengeful killer whale goes on a rampage in the fisherman's Newfoundland harbor. Under pressure from the villagers, Nolan, Rachel and Umilak sail after the great beast, who will meet them on its own turf.",1.426327,/hvJvQgxoGfcr3k3a2Q7MsSm8U30.jpg,1977-07-22,Orca: The Killer Whale,False,5.07,23,Captain Nolan,Rachel Bedford,Umilak
240,False,/bAnSiGKtk6sgOYZEDQqP8g6dAzC.jpg,"[12, 14, 28, 878]",1924,en,Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane ? who's in love with Superman. Clark must summon his superhero alter ego when the nefarious Lex Luthor launches a plan to take over the world.",3.126014,/n2DOECThGG7h7m5AjLi2Nuh23u1.jpg,1978-12-14,Superman,False,6.68,477,Jor-El,Lex Luthor,Superman / Clark Kent
241,False,/pUVaVyWFBRCRSuu6M0rFcyqAwQx.jpg,"[27, 53]",579,en,Jaws 2,The sequel to the successful blockbuster Jaws. An American horror thriller from 1978 about a great white that brings fear to everyone near the water. The film used it’s predecessor’s success to achieve it’s own and was not directed by Steven Spielberg.,3.609927,/zzGtimy1mUJYDjFjCmn2dpHREGV.jpg,1978-06-16,Jaws 2,False,5.49,158,Police Chief Martin Brody,Ellen Brody,Mayor Larry Vaughn
242,False,/dSukjx8A3kOitewpG2n7HuRt4rH.jpg,[10402],621,en,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",3.613527,/iMHdFTrCYhue74sBnXkdO39AJ3R.jpg,1978-07-07,Grease,False,6.96,723,Danny Zuko,Sandy Olsson,Betty Rizzo
243,False,/Qgr34pvsP2b395CKn0YQJjba9n.jpg,[35],8469,en,Animal House,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",2.207063,/AuJkgAh7zAGsm7Oo3CGyDtYvzg0.jpg,1978-07-27,Animal House,False,6.65,206,"John ""Bluto"" Blutarski","Eric ""Otter"" Stratton",Dean Vernon Wormer
244,False,/x6jYPfcDvncwSVq3WrQz6gTBRO0.jpg,"[28, 35]",16214,en,Hooper,"Burt Reynolds plays a legendary stunt man known as Sonny Hooper, who remains one of the top men in his field, but due to too many stressful impacts to the spine and the need to pop pain killers several times a day, he knows he should get out of the industry before he ends up permanently disabled.",1.574934,/skh8VLls9D00nA5jk2MTGRnBNd2.jpg,1978-07-28,Hooper,False,6.04,13,Sonny Hooper,Robert Deal,Himself
245,False,/vJHu0oQ35NW4AHUc35DtDK0BZvU.jpg,"[27, 53]",948,en,Halloween,"A psychotic murderer, institutionalized since childhood for the murder of his sister, escapes and stalks a bookish teenage girl and her friends while his doctor chases him through the streets.",2.566533,/vjoOFOTBJcJvA1weJejlZ92LZD4.jpg,1978-10-25,Halloween,False,7.31,492,Dr. Sam Loomis,Laurie Strode,Lynda van der Klok
246,False,/vCD9mRgSY4HuoSowm8JO4tm2mhj.jpg,[27],923,en,Dawn of the Dead,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",2.66826,/yK8BmYEvd0IPpDXL6zzlTA2geDf.jpg,1978-09-02,Dawn of the Dead,False,7.21,276,Stephen,Peter,Roger
247,False,/4B7IVbPZyXk5WDxCbd6pYhQtvM8.jpg,"[18, 10752]",11778,en,The Deer Hunter,"A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",3.434464,/slNJESItHPqp1CENEJQUPw8d7WE.jpg,1978-12-08,The Deer Hunter,False,7.38,433,Michael Vronsky,Stan,Steven Pushkov
248,False,/kmWQYoCN1fG0P94G85VGXJdhnjK.jpg,"[28, 35, 53, 80, 10751]",6081,en,Revenge of the Pink Panther,"Chief Inspector Jacques Clouseau is dead. At least that is what the world (and Charles Dreyfus) believe when a dead body is discovered in Clouseau's car after being shot off the road. Naturally, Jacques Clouseau knows differently, and taking advantage of not being alive, sets out to discover why an attempt was made on his life.",1.802992,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,1978-07-19,Revenge of the Pink Panther,False,6.22,53,Insp. Clousseau,Hercule Poirot,Insp. Charles Dreyfus
249,False,/ojiRQkAmGGOoAiXVUz76p48Nu1Z.jpg,[35],35976,en,The End,"Wendell Lawson has only six months to live. Not wanting to endure his last few months of life waiting for the end, he decides to take matters into his own hands and enlists the help of a delusional mental patient to help him commit suicide.",1.257902,/pCTbYidt1Euuu24e2KSM88gJa6N.jpg,1978-05-10,The End,False,6.3,5,Wendell Sonny Lawson,Marlon Borunki,Mary Ellen
250,False,/5e9CnlFmvIt2qo2SLETZ1Qcuh9G.jpg,[35],11455,en,Up in Smoke,"An unemployed pot-smoking slacker and amateur drummer, Anthony Stoner ditches his strict parents and hits the road, eventually meeting kindred spirit Pedro de Pacas. While the drug-ingesting duo is soon arrested for possession of marijuana, Anthony and Pedro get released on a technicality, allowing them to continue their many misadventures and ultimately compete in a rock band contest, where they perform the raucous tune ""Earache My Eye.""",2.195785,/cBbgz13sfqRMgu2neJYKAJ0xmx5.jpg,1978-01-01,Up in Smoke,False,6.52,97,Pedro De Pacas,Anthony 'Man' Stoner,Arnold Stoner
